,top_level_class,top_level_class_label,task_label,year,level_4,result
3990,https://identifiers.org/ito:ITO_00141,Natural language processing,Relation Extraction,2021,2,3
3991,https://identifiers.org/ito:ITO_00141,Natural language processing,Relation Extraction,2021,0,2
3992,https://identifiers.org/ito:ITO_00141,Natural language processing,Relational Captioning,2019,0,1
3993,https://identifiers.org/ito:ITO_00141,Natural language processing,Relational Captioning,2020,1,1
3994,https://identifiers.org/ito:ITO_00141,Natural language processing,Relational Captioning,2021,3,1
3995,https://identifiers.org/ito:ITO_00141,Natural language processing,Relational Reasoning,2020,0,7
3996,https://identifiers.org/ito:ITO_00141,Natural language processing,Relational Reasoning,2021,3,7
3997,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2015,0,2
3998,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2018,0,2
3999,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2018,1,2
4000,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2019,3,1
4001,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2020,0,4
4002,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2021,3,4
4003,https://identifiers.org/ito:ITO_00141,Natural language processing,Relationship extraction using distant supervision,2021,1,3
4004,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2017,0,4
4005,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2018,3,2
4006,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2018,1,1
4007,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2018,2,1
4008,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2019,3,2
4009,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2020,0,2
4010,https://identifiers.org/ito:ITO_00141,Natural language processing,Sarcasm Detection,2021,3,2
4011,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Concept Extraction,2020,0,1
4012,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Concept Extraction,2021,3,1
4013,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Results Extraction,2019,0,6
4014,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Results Extraction,2020,0,6
4015,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Results Extraction,2020,1,6
4016,https://identifiers.org/ito:ITO_00141,Natural language processing,Scientific Results Extraction,2021,3,12
4017,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Dependency Parsing,2018,0,6
4018,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Dependency Parsing,2019,1,6
4019,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Dependency Parsing,2020,1,6
4020,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Dependency Parsing,2021,3,6
4021,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2014,0,1
4022,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2016,0,1
4023,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2017,1,1
4024,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2018,0,2
4025,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2018,1,1
4026,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2019,0,4
4027,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2019,1,1
4028,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2019,2,1
4029,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2019,3,1
4030,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2020,0,11
4031,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2020,1,3
4032,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2020,3,2
4033,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2021,3,13
4034,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Parsing,2021,1,3
4035,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Retrieval,2019,0,1
4036,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Retrieval,2020,2,1
4037,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Retrieval,2021,3,1
4038,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling,2017,0,1
4039,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling,2018,0,1
4040,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling,2018,1,1
4041,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling,2019,2,2
4042,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling,2021,1,2
4043,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling (predicted predicates),2018,0,2
4044,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling (predicted predicates),2019,2,1
4045,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling (predicted predicates),2019,3,1
4046,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Role Labeling (predicted predicates),2020,3,1
4047,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2015,0,3
4048,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2017,2,3
4049,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2018,3,3
4050,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2019,0,8
4051,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2020,3,8
4052,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2020,0,1
4053,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2021,0,1
4054,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Similarity Estimation,2021,3,1
4055,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2013,0,2
4056,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2017,0,2
4057,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2017,2,2
4058,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2018,1,2
4059,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2018,2,2
4060,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2018,0,1
4061,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2019,0,8
4062,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2019,1,3
4063,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2019,3,2
4064,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2020,2,9
4065,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2020,1,2
4066,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2021,1,7
4067,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2021,2,3
4068,https://identifiers.org/ito:ITO_00141,Natural language processing,Semantic Textual Similarity,2021,3,1
4069,https://identifiers.org/ito:ITO_00141,Natural language processing,Semi-Supervised Text Classification,2019,0,2
4070,https://identifiers.org/ito:ITO_00141,Natural language processing,Semi-Supervised Text Classification,2020,3,2
4071,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2018,0,3
4072,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2019,0,2
4073,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2019,1,2
4074,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2019,2,1
4075,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2020,3,4
4076,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2020,1,1
4077,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2021,0,1
4078,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Classification,2021,3,1
4079,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2015,0,2
4080,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2016,2,1
4081,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2017,1,1
4082,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2017,2,1
4083,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2018,1,1
4084,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2018,2,1
4085,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2020,1,1
4086,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2020,2,1
4087,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Compression,2021,3,2
4088,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Embeddings For Biomedical Texts,2017,0,1
4089,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Embeddings For Biomedical Texts,2018,0,1
4090,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Embeddings For Biomedical Texts,2018,1,1
4091,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentence Embeddings For Biomedical Texts,2019,3,2
4092,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2013,0,2
4093,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2014,1,2
4094,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2014,0,1
4095,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2015,0,11
4096,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2015,1,2
4097,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2016,1,5
4098,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2016,0,3
4099,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2016,2,2
4100,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2016,3,1
4101,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2017,1,9
4102,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2017,2,6
4103,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2017,0,5
4104,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2017,3,1
4105,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2018,1,9
4106,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2018,2,8
4107,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2018,0,5
4108,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2018,3,2
4109,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2019,1,12
4110,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2019,0,7
4111,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2019,2,6
4112,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2020,3,16
4113,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2020,0,13
4114,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2020,1,3
4115,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2020,2,3
4116,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2021,1,9
4117,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2021,2,9
4118,https://identifiers.org/ito:ITO_00141,Natural language processing,Sentiment Analysis,2021,3,9
4119,https://identifiers.org/ito:ITO_00141,Natural language processing,Short Text Clustering,2017,0,3
4120,https://identifiers.org/ito:ITO_00141,Natural language processing,Short Text Clustering,2019,1,1
4121,https://identifiers.org/ito:ITO_00141,Natural language processing,Short Text Clustering,2021,0,6
4122,https://identifiers.org/ito:ITO_00141,Natural language processing,Short Text Clustering,2021,1,3
4123,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2018,0,1
4124,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2019,0,1
4125,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2019,2,1
4126,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2020,0,12
4127,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2020,3,2
4128,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2021,3,12
4129,https://identifiers.org/ito:ITO_00141,Natural language processing,Slot Filling,2021,0,2
4130,https://identifiers.org/ito:ITO_00141,Natural language processing,Source Code Summarization,2016,0,1
4131,https://identifiers.org/ito:ITO_00141,Natural language processing,Source Code Summarization,2017,3,1
4132,https://identifiers.org/ito:ITO_00141,Natural language processing,Source Code Summarization,2020,0,1
4133,https://identifiers.org/ito:ITO_00141,Natural language processing,Source Code Summarization,2021,0,4
4134,https://identifiers.org/ito:ITO_00141,Natural language processing,Source Code Summarization,2021,3,1
4135,https://identifiers.org/ito:ITO_00141,Natural language processing,Speculation Scope Resolution,2020,0,3
4136,https://identifiers.org/ito:ITO_00141,Natural language processing,Speculation Scope Resolution,2021,3,3
4137,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech Emotion Recognition,2018,0,1
4138,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech Emotion Recognition,2019,0,1
4139,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech Emotion Recognition,2019,1,1
4140,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech Emotion Recognition,2020,3,2
4141,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech-to-Text Translation,2020,0,7
4142,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech-to-Text Translation,2021,3,6
4143,https://identifiers.org/ito:ITO_00141,Natural language processing,Speech-to-Text Translation,2021,1,1
4144,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken Language Understanding,2019,0,1
4145,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken Language Understanding,2020,3,1
4146,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2015,0,3
4147,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2016,3,3
4148,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2017,0,8
4149,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2018,3,8
4150,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2019,0,2
4151,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2020,0,11
4152,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2020,3,2
4153,https://identifiers.org/ito:ITO_00141,Natural language processing,Spoken language identification,2021,3,11
4154,https://identifiers.org/ito:ITO_00141,Natural language processing,Stance Detection,2017,0,1
4155,https://identifiers.org/ito:ITO_00141,Natural language processing,Stance Detection,2018,3,1
4156,https://identifiers.org/ito:ITO_00141,Natural language processing,Stance Detection,2020,0,6
4157,https://identifiers.org/ito:ITO_00141,Natural language processing,Stance Detection,2021,3,6
4158,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2015,0,1
4159,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2016,2,1
4160,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2017,2,1
4161,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2018,2,1
4162,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2019,2,1
4163,https://identifiers.org/ito:ITO_00141,Natural language processing,Subjectivity Analysis,2021,1,1
4164,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-based Fact Verification,2019,0,2
4165,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-based Fact Verification,2020,1,2
4166,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-based Fact Verification,2021,3,2
4167,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2016,0,2
4168,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2017,1,2
4169,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2018,0,2
4170,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2018,3,1
4171,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2019,3,2
4172,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2021,0,1
4173,https://identifiers.org/ito:ITO_00141,Natural language processing,Table-to-Text Generation,2021,2,1
4174,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2017,0,2
4175,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2018,1,1
4176,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2018,2,1
4177,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2019,1,2
4178,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2020,1,1
4179,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2020,2,1
4180,https://identifiers.org/ito:ITO_00141,Natural language processing,Task-Oriented Dialog Systems,2021,3,2
4181,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2013,0,1
4182,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2014,0,1
4183,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2016,1,1
4184,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2017,3,1
4185,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2019,1,1
4186,https://identifiers.org/ito:ITO_00141,Natural language processing,Temporal Information Extraction,2020,3,1
4187,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2014,0,1
4188,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2015,0,3
4189,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2015,2,1
4190,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2016,0,3
4191,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2016,2,3
4192,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2017,2,2
4193,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2017,3,2
4194,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2017,0,1
4195,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2017,1,1
4196,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2018,0,8
4197,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2018,1,5
4198,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2018,2,1
4199,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2019,0,16
4200,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2019,1,10
4201,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2019,2,3
4202,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2019,3,1
4203,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2020,0,17
4204,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2020,3,14
4205,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2020,2,6
4206,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2020,1,3
4207,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2021,3,23
4208,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2021,1,8
4209,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2021,0,5
4210,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Classification,2021,2,1
4211,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Clustering,2020,0,1
4212,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Clustering,2021,3,1
4213,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2016,0,9
4214,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2017,1,9
4215,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2017,0,3
4216,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2018,0,6
4217,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2018,2,2
4218,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2018,3,2
4219,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2018,1,1
4220,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2019,3,6
4221,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2019,2,5
4222,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2019,0,1
4223,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2019,1,1
4224,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2020,3,7
4225,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2020,2,4
4226,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2020,0,2
4227,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2021,3,6
4228,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Generation,2021,0,1
4229,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2012,0,2
4230,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2015,0,1
4231,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2016,1,1
4232,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2017,0,4
4233,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2017,2,2
4234,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2017,1,1
4235,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2018,1,7
4236,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2019,1,3
4237,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2019,2,3
4238,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2019,3,1
4239,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2020,1,3
4240,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2020,2,2
4241,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2020,0,1
4242,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2020,3,1
4243,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2021,3,4
4244,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2021,2,2
4245,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Simplification,2021,0,1
4246,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2017,0,1
4247,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2018,1,1
4248,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2019,1,1
4249,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2020,0,1
4250,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2020,2,1
4251,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2021,3,2
4252,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Style Transfer,2021,0,1
4253,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2015,0,4
4254,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2016,0,5
4255,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2016,1,4
4256,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2017,1,7
4257,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2017,0,2
4258,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2017,2,2
4259,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2018,1,8
4260,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2018,0,6
4261,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2018,2,3
4262,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2019,1,11
4263,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2019,0,5
4264,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2019,3,3
4265,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2020,0,20
4266,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2020,1,9
4267,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2020,2,6
4268,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2020,3,2
4269,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2021,3,20
4270,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2021,1,9
4271,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2021,2,8
4272,https://identifiers.org/ito:ITO_00141,Natural language processing,Text Summarization,2021,0,6
4273,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2018,0,1
4274,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2019,0,2
4275,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2019,2,1
4276,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2020,3,3
4277,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2020,0,1
4278,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-To-Speech Synthesis,2021,3,1
4279,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2016,0,4
4280,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2017,0,7
4281,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2017,1,4
4282,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2018,0,4
4283,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2018,3,2
4284,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2018,2,1
4285,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2019,1,6
4286,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2019,3,4
4287,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2019,2,2
4288,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2020,1,4
4289,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2020,2,3
4290,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2020,3,1
4291,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2021,1,4
4292,https://identifiers.org/ito:ITO_00141,Natural language processing,Text-to-Image Generation,2021,2,4
4293,https://identifiers.org/ito:ITO_00141,Natural language processing,Thai Word Segmentation,2019,0,1
4294,https://identifiers.org/ito:ITO_00141,Natural language processing,Thai Word Segmentation,2020,1,1
4295,https://identifiers.org/ito:ITO_00141,Natural language processing,Thai Word Segmentation,2021,3,1
